"Chr","CO Start","CO End","length"
1,253715976,253720241,4265
1,253793584,253798663,5079
1,253908862,253913157,4295
1,253908862,253913157,4295
1,253948923,253955935,7012
1,255084575,255089284,4709
1,255317651,255325030,7379
1,255323821,255330908,7087
1,256482731,256489057,6326
1,256483900,256491714,7814
1,256483900,256490874,6974
1,257401579,257406767,5188
1,257947423,257951868,4445
1,257972101,257972946,845
1,257972101,257972946,845
1,257972509,257973034,525
1,258435407,258441125,5718
1,258435428,258441125,5697
1,258436574,258437456,882
1,258441125,258447928,6803
1,258442796,258447900,5104
1,258651470,258656283,4813
1,258656364,258657774,1410
1,258657774,258666545,8771
1,258796453,258800198,3745
1,258796503,258803831,7328
1,258803752,258809258,5506
1,258807445,258808701,1256
1,258875033,258878393,3360
1,259017542,259026381,8839
1,259017886,259024490,6604
1,259017930,259023709,5779
1,259174232,259181338,7106
1,259174368,259180657,6289
1,259301329,259308684,7355
1,259301727,259307430,5703
1,259304663,259308684,4021
1,259772740,259778176,5436
1,260142556,260144080,1524
1,260144080,260150197,6117
1,262167768,262176045,8277
1,262501968,262508818,6850
1,262508818,262512909,4091
1,262508818,262512909,4091
1,262510072,262512889,2817
1,264953723,264961893,8170
1,265441656,265451498,9842
1,265441656,265451386,9730
1,266158328,266164748,6420
1,266158328,266164748,6420
1,266158328,266164748,6420
1,266158328,266162889,4561
1,266159200,266164338,5138
1,267879731,267881022,1291
1,268430905,268434885,3980
1,268937514,268946364,8850
1,269298006,269307104,9098
1,269304437,269305005,568
1,269304467,269306938,2471
1,269304500,269307104,2604
1,270669124,270670981,1857
1,270670061,270671245,1184
1,271312708,271313261,553
1,271313261,271314247,986
1,271313304,271314247,943
1,271764060,271769478,5418
1,272272944,272275511,2567
1,272337189,272344699,7510
1,272337189,272338864,1675
1,272341385,272344765,3380
1,272341452,272344699,3247
1,272341452,272349353,7901
1,272344699,272349159,4460
1,272344699,272348255,3556
1,272344765,272347017,2252
1,272833015,272839329,6314
1,272833015,272839625,6610
1,272833398,272838952,5554
1,272839625,272841586,1961
1,273097118,273099684,2566
1,273230603,273233005,2402
1,273233005,273235208,2203
1,273233027,273235208,2181
1,273327030,273336285,9255
1,273327186,273328202,1016
1,273335856,273337437,1581
1,273336453,273336566,113
1,273696775,273704126,7351
1,274415501,274424174,8673
1,274415953,274424317,8364
1,274716256,274718673,2417
1,274731482,274734962,3480
1,274941944,274942247,303
1,274942241,274944107,1866
1,274944654,274946483,1829
1,275029549,275033578,4029
1,275693348,275693670,322
1,275770463,275772495,2032
1,275770492,275772395,1903
1,275772396,275772495,99
1,275984187,275984601,414
1,276204103,276209515,5412
1,276301301,276306202,4901
1,276302564,276306279,3715
1,276302564,276308273,5709
1,276302564,276307612,5048
1,276307612,276309892,2280
1,276323139,276325754,2615
1,276323340,276325130,1790
1,276533757,276534542,785
1,276533792,276537265,3473
1,276681208,276683275,2067
1,276681208,276683281,2073
1,276681382,276681730,348
1,276681382,276683281,1899
1,276681706,276683281,1575
1,276681730,276683126,1396
1,276817418,276821480,4062
1,276982100,276991461,9361
1,276982100,276987499,5399
1,276987449,276991166,3717
1,276987499,276991222,3723
1,276987499,276993053,5554
1,276987499,276989107,1608
1,276987499,276989107,1608
1,276989464,276991798,2334
1,276989464,276993053,3589
1,276991222,276993053,1831
1,277843663,277845026,1363
1,277844686,277846453,1767
1,278041095,278042665,1570
1,278042698,278049015,6317
1,278042698,278049015,6317
1,278042698,278049015,6317
1,278353028,278359046,6018
1,278605471,278606261,790
1,279066828,279068377,1549
1,279118985,279124676,5691
1,279120220,279123489,3269
1,279120269,279124676,4407
1,279127184,279136417,9233
1,279184877,279188361,3484
1,279559211,279565959,6748
1,279560115,279565959,5844
1,279560115,279566076,5961
1,279565898,279567524,1626
1,279566361,279567524,1163
1,279582672,279590559,7887
1,279902996,279912410,9414
1,279902996,279911744,8748
1,279913054,279915910,2856
1,280209824,280219775,9951
1,280219279,280219775,496
1,280341192,280343542,2350
1,280826383,280834344,7961
1,281061965,281071263,9298
1,281061965,281071419,9454
1,281061966,281071242,9276
1,281069286,281071314,2028
1,281069730,281071263,1533
1,281161116,281165244,4128
1,281522288,281525002,2714
1,281635738,281645003,9265
1,281635875,281644478,8603
1,281864855,281865064,209
1,282461440,282462898,1458
1,282471174,282473186,2012
1,282530820,282532776,1956
1,282531539,282540245,8706
1,282901564,282902826,1262
1,283192396,283196392,3996
1,283192463,283196317,3854
1,283196440,283196822,382
1,283249819,283251542,1723
1,283249819,283253401,3582
1,283251517,283253289,1772
1,283582497,283583051,554
1,285068972,285078072,9100
1,285069006,285078190,9184
1,285069006,285070978,1972
1,285069006,285070978,1972
1,285077069,285078072,1003
1,285077069,285078072,1003
1,285135927,285139779,3852
1,285309832,285310990,1158
1,285310392,285310975,583
1,285520913,285525459,4546
1,285523291,285526825,3534
1,285523312,285526825,3513
1,285523338,285530598,7260
1,285523338,285530598,7260
1,285523338,285528935,5597
1,285525324,285531302,5978
1,285526841,285530598,3757
1,285528984,285534478,5494
1,285531417,285534478,3061
1,285970810,285978403,7593
1,285971818,285981367,9549
1,285974301,285978473,4172
1,285978590,285982051,3461
1,285978590,285981367,2777
1,285978590,285981367,2777
1,285979058,285982051,2993
1,285981427,285982077,650
1,286399533,286404666,5133
1,286399544,286405824,6280
1,286403532,286404664,1132
1,286404666,286406462,1796
1,286508160,286510408,2248
1,286510499,286515108,4609
1,286849905,286851774,1869
1,286851671,286858964,7293
1,286851774,286853445,1671
1,286853445,286854329,884
1,286853971,286858964,4993
1,286988253,286993912,5659
1,286989955,286990868,913
1,286991001,286993426,2425
1,286992408,286993912,1504
1,286993578,286993942,364
1,287583665,287584730,1065
1,287583665,287593175,9510
1,287584254,287594219,9965
1,287584254,287593175,8921
1,287584254,287594239,9985
1,287584730,287594303,9573
1,287584730,287594303,9573
1,287584730,287594294,9564
1,287584730,287593175,8445
1,287715219,287720022,4803
1,287716035,287720087,4052
1,287720084,287722726,2642
1,287720104,287722726,2622
1,287981955,287983572,1617
1,287983572,287985436,1864
1,287983572,287986886,3314
1,287984350,287985285,935
1,287985285,287985504,219
1,288012578,288013370,792
1,288391990,288395860,3870
1,288391990,288396725,4735
1,288395860,288397357,1497
1,288395860,288397505,1645
1,288396708,288397808,1100
1,288732949,288740041,7092
1,288732949,288739898,6949
1,288759803,288761237,1434
1,288859905,288860528,623
1,289267981,289275006,7025
1,289268042,289271311,3269
1,289564557,289566159,1602
1,289564596,289566159,1563
1,289784829,289786339,1510
1,289785153,289786655,1502
1,289844947,289847067,2120
1,289847246,289853217,5971
1,290107969,290109325,1356
1,290109209,290112515,3306
1,290112515,290122292,9777
1,290120760,290122082,1322
1,290120840,290122169,1329
1,290121117,290122292,1175
1,290138396,290146519,8123
1,290138418,290146519,8101
1,290296208,290306123,9915
1,290296240,290306123,9883
1,290304900,290306123,1223
1,290306148,290309468,3320
1,290306148,290309468,3320
1,290309461,290318460,8999
1,290521945,290522561,616
1,290590838,290600187,9349
1,290590855,290600187,9332
1,290953977,290955992,2015
1,290954305,290955671,1366
1,290955677,290958230,2553
1,290955679,290957569,1890
1,291862058,291862975,917
1,291862058,291863132,1074
1,291862058,291862975,917
1,291922924,291924890,1966
1,292078092,292086317,8225
1,292086347,292087586,1239
1,292087650,292096571,8921
1,292573576,292575860,2284
1,292891559,292893532,1973
1,293138664,293139470,806
1,293141951,293151709,9758
1,293151709,293157815,6106
1,293151709,293157854,6145
1,293151709,293157854,6145
1,293151709,293157854,6145
1,293153059,293157815,4756
1,293153069,293157854,4785
1,293157815,293164159,6344
1,293157854,293164249,6395
1,293162700,293164563,1863
1,293456116,293458890,2774
1,293623690,293631760,8070
1,293627722,293629438,1716
1,293627767,293631760,3993
1,293627784,293630656,2872
1,293629208,293637946,8738
1,293629438,293638824,9386
1,293629721,293637946,8225
1,293629824,293634477,4653
1,293629824,293634477,4653
1,293630656,293634477,3821
1,293630656,293637862,7206
1,293630656,293637946,7290
1,293630657,293634477,3820
1,293631147,293634477,3330
1,293631202,293638824,7622
1,293631202,293638824,7622
1,293631760,293638824,7064
1,293634477,293638824,4347
1,293793732,293797345,3613
1,293795755,293797345,1590
1,293938699,293947341,8642
1,293944806,293954732,9926
1,293944923,293947435,2512
1,293947435,293954732,7297
1,295188685,295191113,2428
1,295190729,295191090,361
1,295190729,295191072,343
1,295191072,295198006,6934
1,295191113,295195469,4356
1,295347415,295349423,2008
1,295347415,295353120,5705
1,295347415,295353120,5705
1,295349373,295351029,1656
1,295349423,295351186,1763
1,295349463,295351022,1559
1,295436542,295437396,854
1,295437019,295444727,7708
1,295437019,295439166,2147
1,295437019,295439166,2147
1,295437019,295439166,2147
1,295437019,295444727,7708
1,295439166,295444925,5759
1,295442298,295444323,2025
1,295443479,295444672,1193
1,295444672,295450734,6062
1,295628266,295631255,2989
1,295628804,295631255,2451
1,295629438,295630821,1383
1,295761601,295764882,3281
1,295762684,295769285,6601
1,295762684,295771204,8520
1,295764935,295769100,4165
1,295764935,295769379,4444
1,295767625,295769100,1475
1,295881296,295887080,5784
1,295881488,295891024,9536
1,295881893,295890956,9063
1,295884540,295891024,6484
1,295884540,295891024,6484
1,295884813,295890956,6143
1,295884813,295890956,6143
1,296203927,296206267,2340
1,296260069,296264644,4575
1,296651423,296660959,9536
1,296660238,296667776,7538
1,296662411,296667776,5365
1,296768102,296771036,2934
1,296768102,296768865,763
1,296769016,296770795,1779
1,296845376,296846453,1077
1,296846453,296848647,2194
1,296846453,296848281,1828
1,296959888,296961868,1980
1,296959888,296961868,1980
1,296959888,296961619,1731
1,296959888,296961619,1731
1,296960038,296961949,1911
1,297750397,297752559,2162
1,297963919,297965182,1263
1,297963997,297965156,1159
1,297975021,297977991,2970
1,297975060,297977831,2771
1,298136812,298141840,5028
1,298137420,298141852,4432
1,298272003,298273269,1266
1,298272016,298276617,4601
1,298311479,298312762,1283
1,298312411,298316752,4341
1,298688652,298689673,1021
1,298963206,298965293,2087
1,298964421,298965073,652
1,298964421,298969731,5310
1,298964421,298964903,482
1,298969531,298973762,4231
1,298974400,298981650,7250
1,298981728,298985010,3282
1,298981839,298983408,1569
1,298981839,298985014,3175
1,298983408,298984633,1225
1,298983618,298985010,1392
1,299198305,299202306,4001
1,299407093,299416499,9406
1,299467143,299473432,6289
1,299467143,299473432,6289
1,299467143,299473432,6289
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468209,299473432,5223
1,299468766,299473432,4666
1,299468766,299473432,4666
1,299468766,299473432,4666
1,299468766,299473432,4666
1,299470567,299473432,2865
1,299470567,299473432,2865
1,299470567,299473432,2865
1,299470567,299473432,2865
1,299974177,299977748,3571
1,299977118,299983654,6536
2,1270245,1274511,4266
2,1276098,1279616,3518
2,1279616,1281550,1934
2,1359093,1360211,1118
2,1433711,1435571,1860
2,1433711,1435709,1998
2,1435422,1438040,2618
2,1435445,1437975,2530
2,1435571,1437975,2404
2,1435709,1437975,2266
2,1454725,1462824,8099
2,1461966,1462824,858
2,1536132,1543059,6927
2,1536132,1543157,7025
2,1543059,1543504,445
2,1543157,1543504,347
2,1543169,1550288,7119
2,1543504,1546606,3102
2,1546697,1553601,6904
2,1546697,1556626,9929
2,1546697,1553601,6904
2,1548392,1553601,5209
2,1556747,1563536,6789
2,1624529,1632416,7887
2,1624529,1632806,8277
2,1624529,1633562,9033
2,1624529,1633757,9228
2,1624529,1633505,8976
2,1624529,1632788,8259
2,1624529,1633951,9422
2,1624529,1633300,8771
2,1629892,1632740,2848
2,1629937,1633793,3856
2,1632788,1633509,721
2,1632788,1633505,717
2,1632806,1633505,699
2,1633505,1633951,446
2,1633766,1633967,201
2,1633766,1633937,171
2,1633898,1641036,7138
2,1633967,1641036,7069
2,1633967,1641036,7069
2,1649358,1653416,4058
2,1649358,1653416,4058
2,1653462,1654484,1022
2,1653490,1654484,994
2,1955962,1958891,2929
2,1956173,1958891,2718
2,2033085,2041258,8173
2,2033141,2041258,8117
2,2051865,2061368,9503
2,2055688,2061256,5568
2,2056162,2061256,5094
2,2073247,2082575,9328
2,2080290,2088378,8088
2,2081805,2088378,6573
2,2082043,2088378,6335
2,2095948,2103563,7615
2,2095948,2103563,7615
2,2103563,2110400,6837
2,2120557,2127969,7412
2,2120557,2127969,7412
2,2124413,2127969,3556
2,2124413,2127969,3556
2,2124464,2127969,3505
2,2222211,2222544,333
2,2222211,2223413,1202
2,2222465,2224748,2283
2,2224808,2227608,2800
2,2224883,2227608,2725
2,2225630,2228309,2679
2,2260316,2266552,6236
2,2260316,2260483,167
2,2478343,2485965,7622
2,2478343,2488181,9838
2,2478343,2488118,9775
2,2478437,2479466,1029
2,2478437,2484306,5869
2,2478437,2479466,1029
2,2479167,2484306,5139
2,2479261,2484294,5033
2,2479261,2484306,5045
2,2479261,2483133,3872
2,2479466,2488181,8715
2,2479466,2484602,5136
2,2479466,2484151,4685
2,2479466,2484151,4685
2,2479466,2484151,4685
2,2479466,2484151,4685
2,2483133,2488181,5048
2,2484294,2488118,3824
2,2484306,2491915,7609
2,2484602,2491915,7313
2,2484602,2491915,7313
2,2485994,2491915,5921
2,2486685,2488118,1433
2,2486924,2488181,1257
2,2492423,2496677,4254
2,2546840,2548422,1582
2,2547346,2551896,4550
2,2547346,2551896,4550
2,2626268,2632710,6442
2,2626268,2632710,6442
2,2626447,2632719,6272
2,2626447,2629871,3424
2,2626447,2629860,3413
2,2626447,2629860,3413
2,2626447,2629860,3413
2,2626447,2633866,7419
2,2626447,2634004,7557
2,2626447,2631861,5414
2,2626447,2631861,5414
2,2627735,2630582,2847
2,2627735,2632387,4652
2,2627735,2632587,4852
2,2628135,2629871,1736
2,2628135,2634312,6177
2,2632710,2634318,1608
2,2675264,2678083,2819
2,2676137,2681559,5422
2,3073002,3079633,6631
2,3089277,3097829,8552
2,3089277,3098755,9478
2,3089892,3098755,8863
2,3090235,3099055,8820
2,3090235,3098619,8384
2,3090235,3098754,8519
2,3090235,3097829,7594
2,3095784,3097829,2045
2,3095784,3105566,9782
2,3098527,3105975,7448
2,3106704,3107924,1220
2,3107924,3114419,6495
2,3225511,3227471,1960
2,3225766,3227430,1664
2,3227500,3230572,3072
2,3227500,3230572,3072
2,3379386,3380901,1515
2,3380901,3382504,1603
2,3380901,3387857,6956
2,3380901,3382504,1603
2,3380901,3382504,1603
2,3381326,3387857,6531
2,3382540,3388767,6227
2,3382583,3389145,6562
2,3382583,3389145,6562
2,3394714,3396766,2052
2,3410333,3410868,535
2,3410868,3417138,6270
2,3410868,3417221,6353
2,3410990,3417138,6148
2,3412694,3417102,4408
2,3414881,3417138,2257
2,3559370,3565604,6234
2,3561516,3565604,4088
2,3564574,3574156,9582
2,3585930,3595171,9241
2,3585941,3588860,2919
2,3585941,3595171,9230
2,3586047,3595171,9124
2,3589719,3595171,5452
2,3595171,3600252,5081
2,3597993,3606566,8573
2,3598326,3600252,1926
2,3747966,3749141,1175
2,3748032,3748833,801
2,3748691,3749036,345
2,3801779,3806393,4614
2,3861334,3864482,3148
2,4046390,4051883,5493
2,4046476,4051922,5446
2,4051274,4052003,729
2,4162794,4168724,5930
2,4162794,4165801,3007
2,4162842,4168762,5920
2,4178392,4187289,8897
2,4178392,4186856,8464
2,4178553,4187410,8857
2,4178929,4186840,7911
2,4186856,4190118,3262
2,4187289,4193007,5718
2,4187289,4190118,2829
2,4187289,4193425,6136
2,4262363,4266955,4592
2,4262363,4262905,542
2,4294294,4295194,900
2,4302717,4306279,3562
2,4302735,4306279,3544
2,4306279,4310867,4588
2,4307520,4310867,3347
2,4310867,4320006,9139
2,4343023,4349159,6136
2,4343023,4344157,1134
2,4343023,4344157,1134
2,4343031,4348858,5827
2,4344157,4349159,5002
2,4344157,4349137,4980
2,4344157,4344314,157
2,4344263,4349159,4896
2,4344314,4349138,4824
2,4344314,4349137,4823
2,4344314,4349137,4823
2,4344314,4347197,2883
2,4346071,4349137,3066
2,4346071,4348858,2787
2,4347218,4349138,1920
2,4513142,4514077,935
2,4513511,4514077,566
2,4664762,4673148,8386
2,4664814,4673929,9115
2,4665143,4673929,8786
2,4671501,4675752,4251
2,4673929,4676013,2084
2,4673929,4675913,1984
2,4674071,4676366,2295
2,4833377,4834543,1166
2,4834246,4839313,5067
2,4847903,4850403,2500
2,4847903,4850403,2500
2,4847903,4850403,2500
2,4847903,4850403,2500
2,4882314,4887595,5281
2,4887595,4889987,2392
2,4889733,4898520,8787
2,4890102,4890696,594
2,5066542,5068786,2244
2,5068786,5070638,1852
2,5068786,5073748,4962
2,5068983,5075005,6022
2,5070638,5075054,4416
2,5070706,5079180,8474
2,5075535,5082902,7367
2,5228814,5233135,4321
2,5300177,5300589,412
2,5506488,5513865,7377
2,5557713,5566567,8854
2,5557824,5565686,7862
2,5557824,5566094,8270
2,5557844,5558160,316
2,5564020,5565686,1666
2,5565686,5575410,9724
2,5565727,5567836,2109
2,5682684,5685696,3012
2,5682714,5685690,2976
2,5682714,5692172,9458
2,5682714,5692075,9361
2,5720591,5721518,927
2,5832765,5836079,3314
2,5832765,5836079,3314
2,5921646,5922348,702
2,5922364,5925900,3536
2,5995877,5998564,2687
2,5997113,6004771,7658
2,6010027,6015119,5092
2,6015119,6020861,5742
2,6031628,6031998,370
2,6177433,6180959,3526
2,6177664,6180948,3284
2,6177664,6180948,3284
2,6177664,6180959,3295
2,6179829,6180948,1119
2,6179829,6180959,1130
2,6180948,6189982,9034
2,6190860,6200440,9580
2,6190861,6192857,1996
2,6333702,6338713,5011
2,6333702,6337700,3998
2,6347822,6355560,7738
2,6355560,6361783,6223
2,6355560,6360686,5126
2,6452854,6458811,5957
2,6452855,6458649,5794
2,6566852,6572213,5361
2,6714973,6721246,6273
2,6714973,6720720,5747
2,6714973,6721246,6273
2,6714973,6721246,6273
2,6715904,6722802,6898
2,6715904,6721246,5342
2,6715904,6721246,5342
2,6715904,6721246,5342
